,Unnamed: 0_x,Month,N_staff,Tot_Donations (CHF),N_Esupporters,N_volunteers,N_activities,Activity_id,Unnamed: 0_y,Tot_budget,Tot_cost,n_beneficiaries,n_volunteers,n_staff,beneficiary_id,beneficiary_dropout,Unnamed: 0,id,gender,age,education,start_field,end_field
1678,6,July,8,13292.0,10.0,11,4,3,19,13000,11060.0,56,4,4,1551,0,1551.0,1551.0,F,33.0,Master,Science,Science
1679,6,July,8,13292.0,10.0,11,4,3,19,13000,11060.0,56,4,4,879,0,879.0,879.0,F,34.0,HighSchool,Science,Science
1680,6,July,8,13292.0,10.0,11,4,3,19,13000,11060.0,56,4,4,1952,0,1952.0,1952.0,nonbinary,37.0,Master,IT,IT
1681,6,July,8,13292.0,10.0,11,4,3,19,13000,11060.0,56,4,4,1738,0,1738.0,1738.0,F,26.0,Master,Law,Law
1682,6,July,8,13292.0,10.0,11,4,3,19,13000,11060.0,56,4,4,848,0,848.0,848.0,F,35.0,PhD,Business,Business
1683,6,July,8,13292.0,10.0,11,4,3,19,13000,11060.0,56,4,4,726,0,726.0,726.0,F,23.0,Master,Hospitality,Hospitality
1684,6,July,8,13292.0,10.0,11,4,3,19,13000,11060.0,56,4,4,1926,0,1926.0,1926.0,M,31.0,Bachelor,IT,IT
1685,6,July,8,13292.0,10.0,11,4,3,19,13000,11060.0,56,4,4,1047,0,1047.0,1047.0,nonbinary,54.0,Master,Science,Science
1686,6,July,8,13292.0,10.0,11,4,3,19,13000,11060.0,56,4,4,1865,1,1865.0,1865.0,F,39.0,Master,Education,Education
1687,6,July,8,13292.0,10.0,11,4,3,19,13000,11060.0,56,4,4,303,0,303.0,303.0,F,41.0,PhD,Science,IT
1688,6,July,8,13292.0,10.0,11,4,3,19,13000,11060.0,56,4,4,366,0,366.0,366.0,F,55.0,Master,IT,IT
1689,6,July,8,13292.0,10.0,11,4,3,19,13000,11060.0,56,4,4,1616,0,1616.0,1616.0,M,23.0,HighSchool,Business,Business
1690,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,556,0,556.0,556.0,F,36.0,HighSchool,IT,IT
1691,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,906,0,906.0,906.0,F,32.0,PhD,Engineering,Engineering
1692,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,690,1,690.0,690.0,F,47.0,Bachelor,Business,Business
1693,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1156,0,1156.0,1156.0,F,43.0,Bachelor,Engineering,Engineering
1694,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1895,0,1895.0,1895.0,F,28.0,Master,Education,Education
1695,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,48,0,48.0,48.0,F,33.0,Bachelor,IT,IT
1696,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,160,1,160.0,160.0,F,39.0,Master,Engineering,Engineering
1697,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,967,0,967.0,967.0,F,37.0,Master,Law,Law
1698,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1704,1,1704.0,1704.0,F,27.0,Master,Business,Business
1699,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1498,0,1498.0,1498.0,F,23.0,Master,Business,IT
1700,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1535,1,1535.0,1535.0,F,33.0,HighSchool,IT,IT
1701,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,858,0,858.0,858.0,F,59.0,HighSchool,Science,Science
1702,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,331,0,331.0,331.0,F,20.0,Master,Administration,Administration
1703,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1837,0,1837.0,1837.0,F,31.0,Master,IT,IT
1704,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,881,0,881.0,881.0,M,30.0,PhD,Management,Management
1705,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,328,0,328.0,328.0,nonbinary,33.0,HighSchool,Management,Management
1706,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1710,0,1710.0,1710.0,F,40.0,PhD,Engineering,IT
1707,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1112,0,1112.0,1112.0,F,36.0,Master,Science,Science
1708,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1042,0,1042.0,1042.0,F,60.0,PhD,Business,Business
1709,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1592,1,1592.0,1592.0,F,71.0,Master,Engineering,Engineering
1710,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1039,1,1039.0,1039.0,M,36.0,Bachelor,Business,IT
1711,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1492,0,1492.0,1492.0,F,40.0,Bachelor,Education,Education
1712,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1031,0,1031.0,1031.0,F,26.0,Master,Management,Management
1713,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1275,1,1275.0,1275.0,F,23.0,PhD,IT,IT
1714,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,352,1,352.0,352.0,M,45.0,Master,Science,Science
1715,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,547,1,547.0,547.0,F,34.0,Bachelor,Hospitality,IT
1716,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,845,1,845.0,845.0,F,43.0,Master,IT,IT
1717,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1532,1,1532.0,1532.0,F,34.0,PhD,Education,Education
1718,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,985,0,985.0,985.0,M,33.0,Bachelor,IT,IT
1719,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,584,0,584.0,584.0,F,58.0,HighSchool,Science,Science
1720,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1961,0,1961.0,1961.0,F,39.0,PhD,Law,Law
1721,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,711,0,711.0,711.0,F,25.0,Bachelor,Science,Science
1722,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1917,0,1917.0,1917.0,F,33.0,Master,Science,Science
1723,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1449,0,1449.0,1449.0,F,60.0,Master,IT,IT
1724,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,935,1,935.0,935.0,F,52.0,Master,Media,Media
1725,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1782,1,1782.0,1782.0,nonbinary,23.0,PhD,Business,IT
1726,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,814,0,814.0,814.0,F,45.0,Master,Engineering,IT
1727,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1129,0,1129.0,1129.0,F,36.0,PhD,Science,Science
1728,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,771,0,771.0,771.0,F,32.0,Master,Engineering,Engineering
1729,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,586,0,586.0,586.0,F,37.0,PhD,Science,Science
1730,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,491,0,491.0,491.0,M,35.0,Bachelor,Engineering,IT
1731,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,734,0,734.0,734.0,M,25.0,Master,Education,Education
1732,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1110,1,1110.0,1110.0,NS,48.0,Master,Administration,Administration
1733,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1115,0,1115.0,1115.0,F,60.0,Master,IT,IT
1734,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1662,1,1662.0,1662.0,NS,47.0,Bachelor,Science,Science
1735,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1815,0,1815.0,1815.0,nonbinary,52.0,PhD,Hospitality,Hospitality
1736,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1467,0,1467.0,1467.0,M,38.0,Master,IT,IT
1737,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1441,0,1441.0,1441.0,F,25.0,HighSchool,Education,IT
1738,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1087,0,1087.0,1087.0,F,59.0,Bachelor,Engineering,Engineering
1739,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,461,1,461.0,461.0,M,33.0,Bachelor,Business,Business
1740,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,542,1,542.0,542.0,F,39.0,Master,Engineering,IT
1741,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,41,0,41.0,41.0,F,60.0,PhD,IT,IT
1742,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1745,0,1745.0,1745.0,F,39.0,Master,Education,IT
1743,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1346,1,1346.0,1346.0,F,35.0,PhD,Engineering,Engineering
1744,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,148,1,148.0,148.0,F,49.0,Bachelor,Science,Science
1745,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,539,0,539.0,539.0,F,22.0,Bachelor,Science,IT
1746,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1452,0,1452.0,1452.0,F,41.0,HighSchool,Administration,Administration
1747,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1795,0,1795.0,1795.0,NS,33.0,PhD,IT,IT
1748,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,798,0,798.0,798.0,M,20.0,Master,Business,Business
1749,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,540,0,540.0,540.0,F,33.0,Bachelor,IT,IT
1750,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1576,1,1576.0,1576.0,F,41.0,Master,Science,Science
1751,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1639,1,1639.0,1639.0,M,48.0,Master,Science,Science
1752,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1204,1,1204.0,1204.0,F,37.0,Bachelor,IT,IT
1753,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,516,0,516.0,516.0,F,51.0,Bachelor,Science,Science
1754,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1004,0,1004.0,1004.0,M,30.0,Master,Science,IT
1755,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,32,0,32.0,32.0,F,32.0,Master,Science,Science
1756,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,326,0,326.0,326.0,F,20.0,Master,IT,IT
1757,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1680,1,1680.0,1680.0,F,30.0,PhD,Science,Science
1758,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,990,0,990.0,990.0,F,45.0,Bachelor,Media,Media
1759,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,226,0,226.0,226.0,F,55.0,Master,Science,Science
1760,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,449,0,449.0,449.0,M,37.0,Bachelor,Education,IT
1761,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,311,1,311.0,311.0,M,20.0,HighSchool,IT,IT
1762,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,231,0,231.0,231.0,M,44.0,Bachelor,IT,IT
1763,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,787,0,787.0,787.0,F,55.0,Master,IT,IT
1764,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,116,1,116.0,116.0,F,33.0,Master,Education,IT
1765,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,353,0,353.0,353.0,F,38.0,Bachelor,Education,Education
1766,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,139,0,139.0,139.0,M,49.0,Master,IT,IT
1767,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,194,0,194.0,194.0,NS,45.0,Master,Law,Law
1768,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,959,0,959.0,959.0,F,40.0,HighSchool,Business,IT
1769,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1124,0,1124.0,1124.0,NS,28.0,Bachelor,IT,IT
1770,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1494,1,1494.0,1494.0,F,30.0,Bachelor,Science,IT
1771,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1340,0,1340.0,1340.0,nonbinary,50.0,PhD,Science,IT
1772,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1608,1,1608.0,1608.0,F,20.0,PhD,IT,IT
1773,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,51,0,51.0,51.0,M,50.0,PhD,Media,Media
1774,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,118,1,118.0,118.0,M,32.0,Master,Engineering,Engineering
1775,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,555,1,555.0,555.0,F,36.0,PhD,Education,Education
1776,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,105,0,105.0,105.0,NS,46.0,PhD,IT,IT
1777,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1083,0,1083.0,1083.0,F,40.0,Master,IT,IT
1778,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1821,0,1821.0,1821.0,F,31.0,Bachelor,Science,IT
1779,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1519,1,1519.0,1519.0,F,43.0,Bachelor,Management,Management
1780,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1314,0,1314.0,1314.0,M,36.0,Master,Education,Education
1781,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,425,0,425.0,425.0,M,29.0,Master,Business,Business
1782,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,728,0,728.0,728.0,M,28.0,Bachelor,Engineering,Engineering
1783,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1219,1,1219.0,1219.0,F,42.0,Master,Engineering,Engineering
1784,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,896,0,896.0,896.0,F,42.0,HighSchool,Health,Health
1785,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,693,1,693.0,693.0,nonbinary,81.0,Bachelor,Management,Management
1786,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1840,0,1840.0,1840.0,M,50.0,Master,IT,IT
1787,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,652,0,652.0,652.0,F,47.0,Master,Hospitality,Hospitality
1788,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1789,0,1789.0,1789.0,F,45.0,Bachelor,IT,IT
1789,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,782,0,782.0,782.0,F,43.0,Master,Science,Science
1790,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1338,1,1338.0,1338.0,F,31.0,PhD,Education,IT
1791,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,796,0,796.0,796.0,F,25.0,PhD,Business,Business
1792,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,594,0,594.0,594.0,F,21.0,PhD,Business,Business
1793,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,169,0,169.0,169.0,F,33.0,Bachelor,Administration,Administration
1794,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,469,1,469.0,469.0,M,46.0,Bachelor,IT,IT
1795,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1674,0,1674.0,1674.0,M,32.0,PhD,Hospitality,Hospitality
1796,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1486,1,1486.0,1486.0,F,24.0,Bachelor,IT,IT
1797,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,903,0,903.0,903.0,M,71.0,Bachelor,Engineering,IT
1798,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1148,1,1148.0,1148.0,M,36.0,PhD,Media,Media
1799,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,715,0,715.0,715.0,F,20.0,Bachelor,IT,IT
1800,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,875,0,875.0,875.0,F,22.0,Bachelor,IT,IT
1801,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,883,0,883.0,883.0,M,77.0,HighSchool,Education,Education
1802,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1853,0,1853.0,1853.0,F,48.0,PhD,Law,Law
1803,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1491,0,1491.0,1491.0,F,29.0,Bachelor,Engineering,IT
1804,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1526,0,1526.0,1526.0,NS,44.0,Master,IT,IT
1805,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,892,0,892.0,892.0,F,77.0,Master,Science,IT
1806,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,1202,0,1202.0,1202.0,F,40.0,Bachelor,Business,Business
1807,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,545,1,545.0,545.0,F,45.0,Master,Science,Science
1808,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,382,0,382.0,382.0,F,37.0,Master,Engineering,IT
1809,7,August,7,15931.0,12.0,14,4,0,20,19000,18152.040225332315,118,5,6,308,0,308.0,308.0,F,80.0,PhD,Science,Science
1810,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1755,0,1755.0,1755.0,F,34.0,Bachelor,IT,IT
1811,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,108,0,108.0,108.0,F,49.0,PhD,Science,Science
1812,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,676,0,676.0,676.0,F,34.0,Master,Science,Science
1813,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1970,0,1970.0,1970.0,M,37.0,Master,Education,IT
1814,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,720,1,720.0,720.0,F,39.0,Master,IT,IT
1815,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1980,0,1980.0,1980.0,F,37.0,HighSchool,IT,IT
1816,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,771,0,771.0,771.0,F,32.0,Master,Engineering,Engineering
1817,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,137,0,137.0,137.0,F,29.0,PhD,IT,IT
1818,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1292,0,1292.0,1292.0,F,40.0,Bachelor,Engineering,IT
1819,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1214,0,1214.0,1214.0,nonbinary,40.0,Master,Media,Media
1820,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1624,0,1624.0,1624.0,F,39.0,Master,Engineering,Engineering
1821,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1993,0,1993.0,1993.0,nonbinary,26.0,Bachelor,Business,Business
1822,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,651,0,651.0,651.0,F,35.0,Bachelor,IT,IT
1823,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1179,0,1179.0,1179.0,F,20.0,PhD,IT,IT
1824,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1848,0,1848.0,1848.0,M,44.0,Bachelor,Hospitality,Hospitality
1825,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1987,0,1987.0,1987.0,F,38.0,HighSchool,IT,IT
1826,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,362,0,362.0,362.0,F,50.0,Master,Education,IT
1827,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,297,0,297.0,297.0,F,44.0,PhD,IT,IT
1828,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1564,1,1564.0,1564.0,F,34.0,Master,Education,Education
1829,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1473,0,1473.0,1473.0,M,39.0,Master,Science,IT
1830,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1872,0,1872.0,1872.0,F,60.0,Bachelor,Education,Education
1831,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1722,0,1722.0,1722.0,F,30.0,PhD,Engineering,IT
1832,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1280,0,1280.0,1280.0,M,36.0,Bachelor,Education,Education
1833,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,234,0,234.0,234.0,M,32.0,Bachelor,IT,IT
1834,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1088,0,1088.0,1088.0,NS,31.0,Master,Education,Education
1835,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,418,0,418.0,418.0,F,35.0,Bachelor,Engineering,Engineering
1836,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,977,1,977.0,977.0,F,32.0,Master,Hospitality,Hospitality
1837,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1938,0,1938.0,1938.0,F,38.0,Master,Engineering,IT
1838,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1442,0,1442.0,1442.0,F,31.0,HighSchool,Engineering,IT
1839,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,477,0,477.0,477.0,F,42.0,PhD,IT,IT
1840,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,734,0,734.0,734.0,M,25.0,Master,Education,Education
1841,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1262,0,1262.0,1262.0,F,40.0,Master,Business,Business
1842,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1080,0,1080.0,1080.0,F,40.0,Bachelor,Science,IT
1843,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1867,0,1867.0,1867.0,nonbinary,48.0,HighSchool,Law,IT
1844,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1282,0,1282.0,1282.0,F,31.0,Master,Science,Science
1845,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1456,1,1456.0,1456.0,F,39.0,Master,Engineering,Engineering
1846,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,330,0,330.0,330.0,NS,47.0,HighSchool,IT,IT
1847,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1583,0,1583.0,1583.0,F,46.0,Bachelor,Science,Science
1848,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,416,0,416.0,416.0,F,28.0,Master,IT,IT
1849,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,612,0,612.0,612.0,F,40.0,Bachelor,IT,IT
1850,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,351,0,351.0,351.0,M,51.0,Master,Education,IT
1851,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1739,0,1739.0,1739.0,nonbinary,30.0,Master,Hospitality,Hospitality
1852,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1534,1,1534.0,1534.0,F,51.0,PhD,Farming,Farming
1853,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,283,1,283.0,283.0,F,58.0,PhD,Business,Business
1854,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1324,0,1324.0,1324.0,M,56.0,PhD,Education,Education
1855,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,819,0,819.0,819.0,F,32.0,Bachelor,IT,IT
1856,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,871,0,871.0,871.0,M,35.0,Master,IT,IT
1857,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1001,0,1001.0,1001.0,F,26.0,HighSchool,Business,Business
1858,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,718,0,718.0,718.0,F,74.0,Master,Hospitality,IT
1859,7,August,7,15931.0,12.0,14,4,1,21,11000,9034.0,42,2,7,1441,0,1441.0,1441.0,F,25.0,HighSchool,Education,IT
1860,7,August,7,15931.0,12.0,14,4,2,22,4000,3631.636067196787,93,5,8,1597,0,1597.0,1597.0,F,32.0,HighSchool,Media,Media
1861,7,August,7,15931.0,12.0,14,4,2,22,4000,3631.636067196787,93,5,8,69,0,69.0,69.0,F,23.0,Master,Science,Science
1862,7,August,7,15931.0,12.0,14,4,2,22,4000,3631.636067196787,93,5,8,1089,0,1089.0,1089.0,F,25.0,Bachelor,Administration,Administration
1863,7,August,7,15931.0,12.0,14,4,2,22,4000,3631.636067196787,93,5,8,154,0,154.0,154.0,F,38.0,PhD,Construction,Construction
1864,7,August,7,15931.0,12.0,14,4,2,22,4000,3631.636067196787,93,5,8,49,1,49.0,49.0,F,28.0,PhD,IT,IT
1865,7,August,7,15931.0,12.0,14,4,2,22,4000,3631.636067196787,93,5,8,753,0,753.0,753.0,M,46.0,Bachelor,Hospitality,Hospitality
1866,7,August,7,15931.0,12.0,14,4,2,22,4000,3631.636067196787,93,5,8,509,0,509.0,509.0,F,38.0,Master,Engineering,IT
